Process name,Flow name,Compartment,Amount,Normalized flow name,Normalized compartment
Bisphenol A,"to unspecified, natural [Land transformation]",,-1.46596947252455e-06,"to unspecified,natural",
Bisphenol A,river water,,-0.00984493992441533,river water,
Bisphenol A,mineral extraction site [Land occupation],,-2.67399358961823e-10,mineral extraction site,
Bisphenol A,lake water,,-2.04760156105756e-06,lake water,
Bisphenol A,mineral extraction site [Land occupation],,-2.96326926899828e-10,mineral extraction site,
Bisphenol A,"from arable, non-irrigated, intensive [Land transformation]",,-0.00285702887190848,"from arable,non-irrigated,intensive",
Bisphenol A,"to arable, irrigated, intensive [Land transformation]",,-1.60965087784673e-22,"to arable,irrigated,intensive",
Bisphenol A,river water,,-0.0507632238891944,river water,
Bisphenol A,feldspar [Non-renewable material resources from ground],,-1.93309891450156e-21,feldspar,
Bisphenol A,from shrub land [Land transformation],,-5.55023647524997e-09,from shrub land,
Bisphenol A,Water to turbine,,-0.26451454174233,water to turbine,
Bisphenol A,"to forest, used [Land transformation]",,-0.000204679771305301,"to forest,used",
Bisphenol A,to shrub land [Land transformation],,-1.0645792094691e-09,to shrub land,
Bisphenol A,"to forest, used [Land transformation]",,-0.000307019225984505,"to forest,used",
Bisphenol A,"forest, used [Land occupation]",,-0.000307019226248773,"forest,used",
Bisphenol A,ground water,,-2.24217833093035e-06,ground water,
Bisphenol A,river water,,-9.4531717663857e-05,river water,
Bisphenol A,Water to turbine,,-80.05855686915065,water to turbine,
Bisphenol A,"from forest, natural [Land transformation]",,-1.13606911504718e-09,"from forest,natural",
Bisphenol A,"to forest, used [Land transformation]",,-0.000204679775319658,"to forest,used",
Bisphenol A,"to forest, used [Land transformation]",,-0.000307019652175631,"to forest,used",
Bisphenol A,gadolinium [Non-renewable element resources from ground],,-1.86530003743168e-13,gadolinium,
Bisphenol A,"from forest, natural [Land transformation]",,-1.46596947252455e-06,"from forest,natural",
Bisphenol A,Water to turbine,,-0.129800235575837,water to turbine,
Bisphenol A,dinitrogen [Renewable element resources from air],,-1.08847483757954e-12,dinitrogen,
Bisphenol A,"to arable, irrigated, intensive [Land transformation]",,-0.00012933929364389,"to arable,irrigated,intensive",
Bisphenol A,river water,,-1.25454182862854e-06,river water,
Bisphenol A,river water,,-0.0428797078414302,river water,
Bisphenol A,river water,,-2.04935657974998,river water,
Bisphenol A,"to unspecified, natural [Land transformation]",,-3.79321677129153e-07,"to unspecified,natural",
Bisphenol A,"forest, used [Land occupation]",,-0.000307019652175631,"forest,used",
Bisphenol A,"arable, irrigated, intensive [Land occupation]",,-0.00012933929364389,"arable,irrigated,intensive",
Bisphenol A,ground water,,-0.0153250623161936,ground water,
Bisphenol A,"to unspecified, natural [Land transformation]",,-1.94880096062996e-10,"to unspecified,natural",
Bisphenol A,to permanent crops [Land transformation],,-8.85795939051305e-05,to permanent crops,
Bisphenol A,Water to turbine,,-13.569656397452821,water to turbine,
Bisphenol A,"to unspecified, natural [Land transformation]",,-7.40736536006539e-09,"to unspecified,natural",
Bisphenol A,Water to turbine,,-0.032354550751118,water to turbine,
Bisphenol A,river water,,-0.0665380504867881,river water,
Bisphenol A,lake water,,-0.00131756147715339,lake water,
Bisphenol A,"from forest, natural [Land transformation]",,-1.32309487941716e-09,"from forest,natural",
Bisphenol A,europium [Non-renewable element resources from ground],,-9.85658096976916e-14,europium,
Bisphenol A,river water,,-0.0108663752434391,river water,
Bisphenol A,to shrub land [Land transformation],,-1.79504639952086e-06,to shrub land,
Bisphenol A,ground water,,-0.0236452275133286,ground water,
Bisphenol A,"forest, used [Land occupation]",,-0.000204679775319658,"forest,used",
Bisphenol A,"from forest, used [Land transformation]",,-2.13993825290258e-25,"from forest,used",
Bisphenol A,mineral extraction site [Land occupation],,-3.6977534601653e-07,mineral extraction site,
Bisphenol A,"to arable, irrigated, intensive [Land transformation]",,-0.00599933699482161,"to arable,irrigated,intensive",
Bisphenol A,"forest, used [Land occupation]",,-0.000307019652175631,"forest,used",
Bisphenol A,magnesium chloride [Non-renewable material resources from ground],,-0.000257331715432858,magnesium chloride,
Bisphenol A,mineral extraction site [Land occupation],,-1.46596947252455e-06,mineral extraction site,
Bisphenol A,"from forest, used [Land transformation]",,-0.00122807815269019,"from forest,used",
Bisphenol A,to agriculture [Land transformation],,-7.32536952664246e-11,to agriculture,
Bisphenol A,"from arable, irrigated, intensive [Land transformation]",,-0.000129086871651581,"from arable,irrigated,intensive",
Bisphenol A,mineral extraction site [Land occupation],,-1.08092501438583e-08,mineral extraction site,
Bisphenol A,"to forest, used [Land transformation]",,-0.00122807861105768,"to forest,used",
Bisphenol A,ground water,,-0.000293653342440894,ground water,
Bisphenol A,"to unspecified, natural [Land transformation]",,-4.32489951927717e-07,"to unspecified,natural",
Bisphenol A,river water,,-0.00544726148611075,river water,
Bisphenol A,calcium carbonate [Non-renewable material resources from ground],,-0.0152916289628173,calcium carbonate,
Bisphenol A,river water,,-0.0220069771855123,river water,
Bisphenol A,river water,,-0.242992732376697,river water,
Bisphenol A,"from forest, natural [Land transformation]",,-1.81927928312864e-07,"from forest,natural",
Bisphenol A,wood [Renewable energy resources from biosphere],,3.928926889460053e-07,wood,
Bisphenol A,river water,,-0.00537055872522597,river water,
Bisphenol A,ground water,,-0.000371317329901589,ground water,
Bisphenol A,from shrub land [Land transformation],,-2.08057308422386e-08,from shrub land,
Bisphenol A,from grassland/pasture/meadow [Land transformation],,-1.08092002027031e-08,from grasslandpasturemeadow,
Bisphenol A,"from arable, irrigated, intensive [Land transformation]",,-7.92018903345325e-08,"from arable,irrigated,intensive",
Bisphenol A,"forest, used [Land occupation]",,-0.000409359799743183,"forest,used",
Bisphenol A,lake water,,-0.00340089257316494,lake water,
Bisphenol A,to permanent crops [Land transformation],,-6.1166773932486e-06,to permanent crops,
Bisphenol A,to shrub land [Land transformation],,-1.00510778560851e-08,to shrub land,
Bisphenol A,river water [Renewable material resources from water],,-13.0846426429001,river water,
Bisphenol A,ground water,,-0.00331858003069563,ground water,
Bisphenol A,"to unspecified, natural [Land transformation]",,-1.55180840878042e-08,"to unspecified,natural",
Bisphenol A,"from arable, non-irrigated, intensive [Land transformation]",,-8.27162026331638e-09,"from arable,non-irrigated,intensive",
Bisphenol A,"to arable, non-irrigated, intensive [Land transformation]",,-1.06025843217477e-06,"to arable,non-irrigated,intensive",
Bisphenol A,lake water,,-0.00659300507936952,lake water,
Bisphenol A,talc [Non-renewable material resources from ground],,-1.65959525962497e-09,talc,
Bisphenol A,"to forest, used [Land transformation]",,-0.000307019225984505,"to forest,used",
Bisphenol A,lake water,,-0.000369894995430656,lake water,
Bisphenol A,ground water,,-9.72709609394763e-06,ground water,
Bisphenol A,"to unspecified, natural [Land transformation]",,-8.58770130825958e-07,"to unspecified,natural",
Bisphenol A,ground water,,-4.52596644772634e-06,ground water,
Bisphenol A,"forest, used [Land occupation]",,-0.000409359804286076,"forest,used",
Bisphenol A,river water,,-5.18210834212126e-05,river water,
Bisphenol A,river water,,-0.0481094518775012,river water,
Bisphenol A,Water to turbine,,-0.264771133418796,water to turbine,
Bisphenol A,ground water,,-0.00022537124710967,ground water,
Bisphenol A,"to unspecified, natural [Land transformation]",,-8.93369028831419e-09,"to unspecified,natural",
Bisphenol A,"to arable, irrigated, intensive [Land transformation]",,-0.000305336873119918,"to arable,irrigated,intensive",
Bisphenol A,borax [Non-renewable material resources from ground],,-1.13477622518274e-09,borax,
Bisphenol A,"to forest, used [Land transformation]",,-0.00132885341808931,"to forest,used",
Bisphenol A,mineral extraction site [Land occupation],,-2.08057308422386e-08,mineral extraction site,
Bisphenol A,to shrub land [Land transformation],,-3.54946161846725e-07,to shrub land,
Bisphenol A,forest [Land occupation],,2.01865299428172e-15,forest,
Bisphenol A,to shrub land [Land transformation],,-1.96631291512745e-06,to shrub land,
Bisphenol A,mineral extraction site [Land occupation],,-1.13914508192837e-07,mineral extraction site,
Bisphenol A,mineral extraction site [Land occupation],,-1.13606911504718e-09,mineral extraction site,
Bisphenol A,dolomite [Non-renewable material resources from ground],,-0.00025061872089781,dolomite,
Bisphenol A,slate [Non-renewable material resources from ground],,5.26710926169565e-19,slate,
Bisphenol A,lake water,,-0.00200823934948743,lake water,
Bisphenol A,mineral extraction site [Land occupation],,-3.65555545373005e-10,mineral extraction site,
Bisphenol A,"to unspecified, natural [Land transformation]",,-1.81927928312864e-07,"to unspecified,natural",
Bisphenol A,river water,,-0.0389100119720763,river water,
Bisphenol A,"from forest, used [Land transformation]",,-0.000307019652175631,"from forest,used",
Bisphenol A,calcium [Emissions to fresh water],,0.000496440603107241,calcium,
Bisphenol A,hydrogen peroxide [Emissions to fresh water],,3.99087544824543e-07,hydrogen peroxide,
Bisphenol A,sulfate [Emissions to fresh water],,0.0012007285337795161,sulfate,
Bisphenol A,hydrocarbons (unspecified) [Emissions to non-agricultural soil],,2.29627706019063e-13,hydrocarbons,
Bisphenol A,carbonate [Emissions to fresh water],,0.00117517926949464,carbonate,
Bisphenol A,Water,,0.0182171390503828,water,
Bisphenol A,Water,,0.0055529850713969,water,
Bisphenol A,biphenyl [Emissions to fresh water],,1.4992714484944e-22,biphenyl,
Bisphenol A,Water from turbine,,0.0423668697044436,water from turbine,
Bisphenol A,"dinitrogen [Emissions to air, unspecified]",,0.0217515925468013,dinitrogen,
Bisphenol A,acid (as H+) [Emissions to fresh water],,1.2755938817507818e-08,acid,
Bisphenol A,Water from cooling,,0.137776271129424,water from cooling,
Bisphenol A,Water,,1.00693232765803e-05,water,
Bisphenol A,Water,,0.000297053836932227,water,
Bisphenol A,"hydrocarbons (unspecified) [Emissions to air, unspecified]",,1.947371920006847e-05,hydrocarbons,
Bisphenol A,"ammonium [Emissions to air, unspecified]",,8.886611407255551e-10,ammonium,
Bisphenol A,Water from turbine,,0.237925506602806,water from turbine,
Bisphenol A,Water from cooling,,0.0383905576535789,water from cooling,
Bisphenol A,Water,,0.00139544679093109,water,
Bisphenol A,Water from turbine,,1.50382545403712,water from turbine,
Bisphenol A,Water,,0.000156916726148313,water,
Bisphenol A,Water,,0.000647748467634277,water,
Bisphenol A,R-40 [Emissions to fresh water],,-1.30047293546277e-11,r-40,
Bisphenol A,Water,,9.85540792357992e-08,water,
Bisphenol A,"oxygen [Emissions to air, unspecified]",,0.00448545845317543,oxygen,
Bisphenol A,Water from turbine,,0.364989004115204,water from turbine,
Bisphenol A,"silicium tetrafluoride [Emissions to air, unspecified]",,1.80069744807187e-12,silicium tetrafluoride,
Bisphenol A,Water from cooling,,0.0605720753645264,water from cooling,
Bisphenol A,"used air [Emissions to air, unspecified]",,12.2531354230831,used air,
Bisphenol A,"hydrogen sulfide [Emissions to air, unspecified]",,2.33320832814697e-05,hydrogen sulfide,
Bisphenol A,"rhodium [Emissions to air, unspecified]",,2.59338092485575e-17,rhodium,
Bisphenol A,Water,,0.000456128083479461,water,
Bisphenol A,"1,2-dichloropropane [Emissions to fresh water]",,-2.11489060103427e-20,"1,2-dichloropropane",
Bisphenol A,Water from turbine,,0.45406379925658,water from turbine,
Bisphenol A,Water,,1.12702164947265e-05,water,
Bisphenol A,Water from cooling,,0.0937050058550402,water from cooling,
Bisphenol A,Water from cooling,,0.0136803399633506,water from cooling,
Bisphenol A,Water from turbine,,0.0103059500641664,water from turbine,
Bisphenol A,Water from cooling,,8.47042739219742e-05,water from cooling,
Bisphenol A,Water from cooling,,0.00146900575864963,water from cooling,
Bisphenol A,Water from turbine,,0.258969979686469,water from turbine,
Bisphenol A,"2-methyl-1-butene [Emissions to air, unspecified]",,9.11060761821485e-11,2-methyl-1-butene,
Bisphenol A,Water,,9.04321915104719e-06,water,
Bisphenol A,Water,,0.000792867325452349,water,
Bisphenol A,total organic carbon [Emissions to fresh water],,0.0001491868518958585,total organic carbon,
Bisphenol A,"xenon-135 [Emissions to air, unspecified]",,0.0252859556126425,xenon-135,
Bisphenol A,Water,,7.71708886084547e-05,water,
Bisphenol A,Water from turbine,,0.000793464712468002,water from turbine,
Bisphenol A,acid (as H+) [Emissions to non-agricultural soil],,2.607748821334784e-15,acid,
Bisphenol A,"Lanthanum [Emissions to air, unspecified]",,4.98556557047332e-17,lanthanum,
Bisphenol A,Water from turbine,,0.858543297281677,water from turbine,
Bisphenol A,"butene [Emissions to air, unspecified]",,2.68958038986807e-11,butene,
Bisphenol A,"Hydrocarbons, aromatic [Emissions to sea water]",,7.83827132814807e-09,"hydrocarbons,aromatic",
Bisphenol A,"total organic carbon [Emissions to air, unspecified]",,6.78187098894603e-11,total organic carbon,
Bisphenol A,silver-110 [Emissions to fresh water],,2.47923922158329e-06,silver-110,
Bisphenol A,hydrogen chloride [Emissions to fresh water],,5.96762340980285e-09,hydrogen chloride,
Bisphenol A,Water from turbine,,0.570413196918778,water from turbine,
Bisphenol A,Water from turbine,,15.5074296411241,water from turbine,
